Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Miles per hour,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,class
26.5,0.0133215567,0.0297879063,13893.6230780707,0.4221501369,7,0.0218128,5.023,0.205401309347935,1.28438793884695,2.19694229423701,187.915067632676,531.670733682073,1.02057297449709,18.0097987329924,1.54820290319681,2458260.72950072,183.795792540616,0.677110807861904,False
21.3,0.1460679643,0.3266178974,15425.8183028925,0.1071627801,0,0.081858,3.574,0.494625778728524,2.09946301625387,7.26500068273459,109.536623773578,1111.11950072981,1.06101448692756,220.705588664619,3.13791154558017,2458035.75106243,348.578742010559,0.323997553605659,False
20.5,0.2111324448,0.4721064988,50626.215538855,0.4773243707,1,0.0533667,4.198,0.647647633138991,1.54025113812441,8.66152149768905,93.1342301354502,698.209469137024,0.542711134078499,240.443168262866,2.53779114217032,2458193.83633028,260.314902651576,0.515604579876228,False
23.3,0.058150704,0.130028927,15438.1736102433,0.0698906835,6,0.0660612,3.365,0.542488894314064,2.31759464458227,2.7273218150568,101.772033021504,1288.70835700375,1.06032528837464,240.330363188461,3.5748640007899,2458575.41827733,199.396882378423,0.27934947270537,False
24.8,0.0291443905,0.0651688382,15154.9283959348,0.2330047814,7,0.0827022,4.73,0.223804858249736,1.39844157616518,2.72752232934065,198.645838606924,604.038913458597,1.085463557441,140.520863333702,1.71141959488937,2457744.32140953,152.679389549286,0.595988092784813,False
20.2,0.2424124811,0.5420507863,25999.4464558192,0.3518893935,1,0.0320976,5.678,0.601910595678885,1.04775448687852,6.64849953963418,220.24764266179,391.730801240385,0.417099959556244,251.899619444604,1.67840901420079,2457931.44028768,63.4657687309859,0.918998452151548,True
18.3,0.5815070396,1.30028927,41501.4616747985,0.0984096345,0,0.0271242,3.247,0.705156392777061,2.23827312524323,7.30624441694089,21.5562093288306,1223.11712599915,0.659940522196877,246.881384086351,3.81660572828959,2458343.39876496,259.074624365811,0.29432994792377,True
21.5,0.1332155667,0.2978790628,16080.2180103543,0.2575755348,3,0.158216,5.797,0.204274328944741,1.05558793770919,10.2461782113806,195.749886401871,396.132117231417,0.839958420091479,355.27152552668,1.27121745532689,2458123.25280908,248.443755642793,0.908787710817427,False
23.9,0.04411182,0.0986370281,18883.0509226139,0.3893769802,4,0.0180031,6.141,0.350799305645494,0.971709220005473,13.750943674817,67.5257652266065,349.866944475822,0.630834300338229,117.780237856767,1.31258413967272,2458071.73116668,286.705793704211,1.02896259759367,False
20.8,0.1838886721,0.411187571,55486.5157902828,0.3630135463,2,0.110815,6.512,0.483176196210007,0.897214183983328,11.6473825988476,222.222590922655,310.414945433283,0.463701647380598,263.535332852487,1.33072672058606,2457877.33267144,142.841828124223,1.15973797427023,False
29.4,0.0035039264,0.0078350176,31866.1441710022,0.0602190004,7,0.00141455,3.802,0.605444671071415,1.81882396778301,0.994687622356473,336.163658203319,895.951353080253,0.71762668887182,81.0767088937063,2.9200212466942,2458378.77395791,208.006675386411,0.401807529797607,False
28.5,0.0053034072,0.0118587791,18561.5213500216,0.3085918063,6,0.000101844,6.89,0.28543915728036,0.850342905647388,5.77816123383858,315.87891670825,286.410915855282,0.607621743260064,316.295417237059,1.09306406803471,2458084.49403304,254.424932084026,1.25693533336523,False
20.5,0.2111324448,0.4721064988,27483.4012153632,0.4939202599,7,0.340542,3.394,0.462334008661138,2.22286174882967,24.7116395509552,10.0014114002777,1210.5064439264,1.19515716579374,296.84487951868,3.2505663318656,2458283.68441368,275.782035332999,0.297396186369981,False
18.1,0.6376097899,1.4257388333,73886.7898875303,0.3063942434,0,0.0920815,5.81,0.720043497120768,0.990967563896578,22.6780371739015,351.875114199235,360.319350606059,0.277427813655237,151.131367377432,1.70450731413792,2458011.53581019,348.973970835524,0.999113701205551,False
20.8,0.1838886721,0.411187571,36838.8669399968,0.4258882473,0,0.0913441,6.085,0.113389499109273,0.990519258107984,16.4569037208175,190.828137408967,360.074869879285,0.878204775573032,20.5041811587234,1.10283374064294,2457857.96026238,142.510099528936,0.999792071356411,False
21.9,0.1108038821,0.2477650126,14029.7717896574,0.2866494037,0,0.0509947,5.597,0.280023476238795,1.10386811028707,3.30578341241164,29.1324715944719,423.617806998129,0.794759124735333,198.983515947717,1.4129770958388,2457989.66640713,9.20663241428833,0.849822632695868,False
20.2,0.2424124811,0.5420507863,27700.7692948589,0.1334909858,0,0.0876138,6.925,0.436623753187626,0.837501676585495,9.69779708230488,222.244765007084,279.947732738374,0.471828551253807,348.795270734392,1.20317480191718,2458006.54266754,352.22940548889,1.28595433325563,False
20.8,0.1838886721,0.411187571,38207.9055273762,0.266690079,1,0.200319,4.399,0.337495846412246,1.50037991719483,22.9752153223761,187.017893757424,671.274717538329,0.994007927101225,97.9923747544017,2.00675190728843,2458027.18059439,345.691381295014,0.536293101161589,False
24.6,0.0319561887,0.0714562102,32276.8167511426,0.4665636986,8,0.00496676,5.635,0.47335887306885,1.05459813884123,27.9039799682507,169.298728281341,395.575082834841,0.555394752298838,65.922576264561,1.55380152538362,2455022.609693,61.7847573789815,0.910067432508902,False
23.5,0.0530340723,0.1185877909,19763.5691165047,0.1479419273,5,0.0582266,6.221,0.182467294511756,0.96725022665906,7.26359520118594,105.663777068344,347.46149754637,0.790758694684699,138.358435848841,1.14374175863342,2458119.87954075,236.312526785624,1.03608601972354,False
24.4,0.0350392641,0.0783501764,13719.1824248932,0.0740062564,8,0.0738452,3.927,0.419147866585193,1.81832681586808,6.93747059248011,162.011920128954,895.584033180425,1.05617901024233,212.667097939197,2.58047462149384,2454746.07002352,348.113668765723,0.401972329410069,False
23.7,0.0483676488,0.1081533507,15661.520337997,0.1206571135,6,0.0920719,3.034,0.604362249276934,2.77132455817493,5.95565667786681,356.947289861006,1685.11487522776,1.09644061471992,0.528650189598168,4.44620850162994,2458125.22291248,333.354784795743,0.213635287001631,False
18.9,0.4411182,0.9863702813,40959.1796163721,0.3607361995,0,0.0793615,3.598,0.672972046412633,1.92433131814619,6.5826843390669,334.754074140855,975.030494906707,0.629310132997427,43.3241456913468,3.21935250329494,2457667.65581219,335.204783323485,0.369219221224917,False
23.1,0.063760979,0.1425738833,21612.6437511517,0.3063861667,8,0.0551248,5.435,0.219634659691346,1.1382598332629,18.896627813888,4.32053239042453,443.568342619189,0.888258522143874,86.2832287706706,1.38826114438193,2454830.32649247,65.8804064755835,0.811599849245929,False
18.8,0.4619074603,1.0328564805,40959.3048253864,0.3607373712,0,0.0790874,3.597,0.672778546300647,1.92491520374068,6.57826458032559,334.741507629982,975.474297986023,0.629873551216012,43.3579659406712,3.21995685626534,2457667.63097007,122.845728503992,0.369051240758737,False
23.8,0.046190746,0.1032856481,18808.9926693747,0.1904686948,2,0.0777859,5.61,0.287353929393537,1.09429214408702,13.3243585753737,12.3179932173272,418.117503869648,0.779842996579135,241.701597190541,1.4087412915949,2457984.53650291,13.7446026521555,0.861001983098591,False
21,0.1677084622,0.3750075218,55142.5048657029,0.113686693,9,0.0882685,3.646,0.446586987098163,1.82073067602031,41.8752668375665,194.412297797687,897.360586870469,1.0076160490992,138.316796126911,2.63384530294142,2454714.0482192,14.2224221510949,0.401176522868576,False
21.9,0.1108038821,0.2477650126,5000.9729530071,0.2981472625,6,0.295033,3.319,0.476009568070081,2.4685023584192,2.02119307962789,348.447253284139,1416.60492255796,1.2934716170081,27.6355402448942,3.64353309983031,2457580.04318142,106.850154393549,0.254128723024588,False
21.6,0.1272198785,0.2844722965,44497.4761561413,0.4941514844,7,0.19623,4.541,0.163513302354139,1.41543440479039,32.7710095209096,15.0850908171111,615.0820433862,1.18399205099745,21.4924786523873,1.64687675858334,2457819.83113738,105.743276435403,0.585287773998569,False
24.6,0.0319561887,0.0714562102,10541.9557090076,0.1245114608,6,0.0826242,5.989,0.118556888539615,1.0168474086266,6.70965431589935,157.872818510677,374.526115460051,0.896293143740258,215.470775969984,1.13740167351294,2458116.57443497,248.427549208046,0.961214679403044,False
23,0.0667659413,0.1492931834,53331.9548661668,0.3966788851,7,0.00505815,4.214,0.493843005968202,1.60061031049105,2.70432194877236,46.3253906791724,739.650988586828,0.810160103374452,57.2208603903319,2.39106051760765,2457750.60926193,121.625830418449,0.486716039801169,False
26.2,0.0152951935,0.0342010925,23716.9872071654,0.0292645545,8,0.0173054,3.754,0.510365486605094,1.91272689525086,7.65187761540786,199.913778946602,966.224118104477,0.936537102613502,223.358609175762,2.88891668788821,2454786.35953398,345.894129552998,0.372584365526129,False
20.3,0.2315021222,0.5176544822,9793.4974368892,0.3311485132,5,0.291503,3.052,0.560843901124793,2.80541195141321,10.075012381787,259.84099164127,1716.3007453178,1.23201376832051,113.232222076142,4.37881013450591,2458180.72836299,322.196479345441,0.20975344850377,False
21.2,0.1529519353,0.3420109247,34500.0043228661,0.4572716821,8,0.38331,4.406,0.131907170793811,1.49300625316198,29.8769199543462,7.1283247720223,666.33230152428,1.29606802232991,67.8094553089963,1.68994448399404,2455480.15732813,94.1922847374087,0.540270971670555,False
19.2,0.3841978911,0.8590926012,38979.6402919775,0.2888850833,0,0.148978,6.318,0.526045917902737,0.911298674069143,31.3294711519555,27.3651433855577,317.752908463871,0.431913726584893,208.795843948891,1.39068362155339,2458150.21347919,190.381245706458,1.13295579807708,False
21.1,0.160160338,0.358129403,48105.4325383384,0.2105432387,8,0.00433264,3.1,0.81812129814695,2.21345048762429,1.95198212828502,40.0202345428791,1202.82693434785,0.402579501305107,243.801597348002,4.02432147394348,2454709.5578344,24.2255795786644,0.299294927407978,True
22.5,0.0840533402,0.1879489824,41342.1241516773,0.2399133541,8,0.0710415,6.124,0.113927452492372,0.964392447173135,31.6378113887785,6.7143302281723,345.922752178696,0.854521672463815,15.7961504520836,1.07426322188246,2454763.57921843,165.388026673847,1.04069477284348,False
27.4,0.0088014652,0.0196806745,17579.3009017748,0.237450386,6,0.0034944,6.063,0.279378084930299,0.996167634136252,1.61922465085718,255.233025084904,363.159214212017,0.717860228241719,83.6180254880325,1.27447504003079,2458026.62692155,334.100363177579,0.991300746095974,False
22.1,0.1010543415,0.2259643771,57962.7258449392,0.4743450483,0,0.0119901,7.608,0.442797297161344,0.75109416046905,2.62102838918166,48.229849360338,237.760664081951,0.418511696299685,136.914310987799,1.08367662463841,2457903.16344108,147.379977025255,1.51412766863704,False
18.902,0.4407121022,0.9854622189,12975.1592686733,0.3568043031,0,0.289785,3.109,0.532519712890766,2.74019370937207,9.9578966121932,34.8458983125864,1656.8009097285,1.28098654199217,338.817332965662,4.19940087675197,2458053.84354645,348.409182655067,0.217286215794627,False
21.5,0.1332155667,0.2978790628,37180.1922163413,0.3836840696,7,0.135999,4.492,0.226562044785479,1.46079669129511,25.6998711916757,26.6973977086395,644.886212066474,1.12983560589943,351.799791291962,1.79175777669079,2457996.0915236,2.4609791215152,0.558238016667181,False
32.1,0.0010105434,0.0022596438,40568.0026064733,0.0005718008,9,1.16032E-05,3.203,0.682383288394509,2.33550232693373,5.28345180472818,208.941650476573,1303.67363724853,0.741794569027663,111.873832676137,3.9292100848398,2454719.649045,11.5568370548689,0.276142732133327,False
24,0.0421264611,0.0941976306,32368.0658186194,0.1653331205,9,0.165211,4.513,0.215795041811553,1.44655261102043,27.2417629621556,32.8493337785929,635.476912992027,1.13439372984266,329.023558134757,1.75871149219819,2454731.82524269,20.7763844143978,0.566503664633551,False
22.5,0.0840533402,0.1879489824,9818.9128044884,0.3588155669,6,0.239511,3.248,0.513651925765337,2.5340588746524,3.74890458200904,168.368993325159,1473.40954185146,1.23243465368445,216.54210194666,3.83568309562035,2457689.432654,76.0034745119419,0.244331253310352,False
20.9,0.1756123185,0.3926810818,11263.4775018669,0.0633918195,0,0.0548807,4.92,0.234612327267571,1.31903536422791,5.28234653252568,189.786152837666,553.328558923851,1.00957340767817,232.298651001016,1.62849732077765,2458108.52231514,289.719815069093,0.650608023377921,False
25.5,0.0211132445,0.0472106499,37590.0744686086,0.43253385,1,0.0112491,6.035,0.138983175922684,1.00753751355898,2.20942137200629,210.272317369148,369.394363717981,0.867506750063312,289.199971990249,1.14756827705466,2457425.76023547,170.295817716494,0.974568199624308,False
25.5,0.0211132445,0.0472106499,37590.0487767163,0.4325336361,1,0.0115803,6.036,0.138943826459979,1.00746370121089,2.21158583480412,210.093451886897,369.353771632409,0.867482839545113,288.994962188016,1.14744456287666,2458164.17042737,200.474476294581,0.974675304949321,False
18.6,0.5064714588,1.1325046106,35959.1181273007,0.2715249776,0,0.0519705,3.444,0.587436533425715,2.0788337398348,23.1159401645192,78.6000828675041,1094.78304338936,0.857650854137831,324.135478212288,3.30001662553177,2458054.95294759,342.094113302083,0.328832276106022,False
20,0.2658,0.5943468684,29444.2237648343,0.1873837839,1,0.0587775,3.781,0.512861113994079,1.88518115929324,9.0439252556469,164.022199745626,945.427134970394,0.91834504985746,297.010937653737,2.85201726872902,2457653.67345982,132.064703716976,0.380780270296847,False
26.2,0.0152951935,0.0342010925,8933.8016308531,0.0431861275,7,0.0164897,6.696,0.154222158278876,0.884528997754287,3.30238608791376,92.1990032742685,303.855106576137,0.74811502666037,160.656621034668,1.0209429688482,2457996.79973458,4.38398277155814,1.18477521755849,False
27.7,0.0076657557,0.0171411509,40350.0070707283,0.3765249261,6,0.0145851,6.877,0.228306396336979,0.851527545779429,13.376462941246,227.136503767177,287.009636687443,0.657118360420856,330.218615468494,1.045936731138,2458018.33016076,337.635392497411,1.25431328423319,False
25.4,0.022108281,0.0494356193,9125.0331542109,0.0800451246,8,0.0705162,4.985,0.224098570308273,1.29463109205197,6.58277336768907,205.781535341306,538.043607865576,1.00450611524648,240.699831508212,1.58475606885745,2454819.11750049,324.125026494676,0.669090747919343,False
25.4,0.022108281,0.0494356193,22814.8982952728,0.0557908311,9,0.0546869,4.19,0.387899461126606,1.63210291967998,13.9849818870536,59.0768711869929,761.587380916382,0.999011076632955,324.085952482366,2.265194762727,2454760.04708095,14.8676975787482,0.472696907828001,False
23.4,0.0555334912,0.1241766613,16925.8335479388,0.0592418635,9,0.0544977,3.725,0.486900199569782,1.95917148016484,4.03729138959822,269.938058574185,1001.62948874278,1.00525049548116,122.345005223594,2.91309246484853,2454768.96788694,13.4895795845453,0.359414338381614,False
28.3,0.0058150704,0.0130028927,36588.0667762659,0.1785335718,7,0.000696734,4.18,0.465821545210329,1.63076813338432,3.36003385218476,40.6025795131628,760.653295955869,0.87112120161147,307.434028931365,2.39041506515716,2457746.98278379,119.983964208189,0.473277381316818,False
15.9,1.7561231848,3.9268108181,78793.3530161244,0.4543975546,0,0.107145,2.966,0.745546632703274,2.46620697623317,21.1598006809183,242.552264584407,1414.62949785921,0.627534669553208,63.4531118539887,4.30487928291314,2457576.05874014,108.013337613701,0.254483594852784,False
20.8,0.1838886721,0.411187571,21624.1934170095,0.2798004729,0,0.0241636,6.099,0.279244562205501,0.988246122687359,4.66972018645824,342.944618085971,358.836081492498,0.712283766806244,56.1167490777518,1.26420847856848,2458009.86490809,350.6047159543,1.00324359385116,True
25.3,0.0231502122,0.0517654482,11224.6365085487,0.1704974516,5,0.0253681,6.137,0.173857865733201,0.98527878094451,2.63623337622313,193.717523112975,357.221114989678,0.813980314937288,38.439868711835,1.15657724695173,2458178.54520987,180.569745561791,1.00777917344109,False
23,0.0667659413,0.1492931834,29372.9165875335,0.1640442509,8,0.0653132,5.974,0.085972555529804,1.00776635269538,22.4857928076093,65.7776588515842,369.520220104074,0.921126103977207,6.74619268839249,1.09440660141355,2455534.30988563,168.728090596495,0.974236267500078,False
23.7,0.0483676488,0.1081533507,13280.1353873948,0.2299178747,6,0.0388615,5.445,0.189493965892538,1.14737525772647,9.3684634797196,236.91575757619,448.907278982582,0.929954569772908,281.501859418356,1.36479594568003,2458040.9674855,327.547207494375,0.801947343816557,False
24.4,0.0350392641,0.0783501764,23740.0573155155,0.0146493386,8,0.0108651,3.825,0.524876129722199,1.85053947715045,3.57614672350288,229.125087093161,919.487772361388,0.879235478485581,237.491696574752,2.82184347581532,2454827.20150354,341.323795930424,0.391522335392741,False
21.4,0.1394938229,0.3119176705,31227.5062435613,0.0800641801,7,0.00897711,3.253,0.614410044398533,2.3793134148623,2.93702963515254,39.6767000716563,1340.52805258341,0.917439353998729,334.47952698563,3.84118747572587,2457438.11881052,151.027968287692,0.268550888812974,True
18.6,0.5064714588,1.1325046106,30032.0761672484,0.099425657,0,0.00118835,5.119,0.311188692182893,1.23397656717518,12.8049287946655,54.3985797797262,500.678331011215,0.849977013051599,293.849791423417,1.61797612129876,2458247.07445313,182.7069205309,0.719024526731388,True
20,0.2658,0.5943468684,81534.2849014399,0.0744679477,0,0.00475006,4.659,0.909117801542047,1.22221894785726,5.44779652316037,240.634826239248,493.539532323059,0.111077944978234,27.3572515342653,2.33335995073629,2458213.45155423,204.667844210014,0.729424851349806,True
25.3,0.0231502122,0.0517654482,15886.5476428674,0.1202967307,7,0.0329025,5.22,0.166098636505556,1.21544161370549,9.93642594887007,66.6177861211835,489.440134534627,1.0135584189169,15.555498872101,1.41732480849408,2458231.18194299,190.325521721978,0.735534286215203,False
20.7,0.1925550782,0.4305662442,36453.4031047053,0.3476444885,5,0.317633,2.545,0.668476225351715,3.65877505039205,25.7678659250497,226.251972167104,2556.24214161887,1.21297091529494,224.477527289174,6.10457918548916,2457382.83252606,86.9871781699213,0.140831728786073,False
20.8,0.1838886721,0.411187571,19954.2789886516,0.2133372644,0,0.10312,3.9,0.420007827808883,1.84369458589895,3.87815682581513,225.525211757492,914.390904401485,1.06932842773253,235.117828043675,2.61806074406536,2457566.79812821,170.750466886642,0.393704703608833,False
22.8,0.0732073989,0.1636967205,17305.7913463616,0.1656814276,2,0.114154,6.006,0.146120456536798,1.00857561475492,13.5033647679325,71.5615972057087,369.965410677445,0.861202085475049,217.66665808452,1.15594914403479,2457989.60724407,10.599347997213,0.973063939520191,False
26,0.0167708462,0.0375007522,31539.7306365524,0.4126964331,7,0.0494207,5.274,0.140003183448025,1.1984939958623,11.3140218650618,250.121756599754,479.239074599584,1.03070102109823,164.30980740723,1.36628697062636,2458165.35604359,236.161651172691,0.751190833720704,False
26.9,0.0110803882,0.0247765013,23874.4375920306,0.2274207418,5,0.00167933,5.515,0.529891664351165,1.09875645447347,1.31481547333165,30.8332554249062,420.678760660316,0.516534568095937,297.959649198401,1.680978340851,2458095.15290781,278.99984025866,0.855759866352483,False
24.7,0.0305179233,0.0682401509,29869.3914446856,0.2697781988,6,0.0391788,6.544,0.18103522528957,0.908477406830618,6.71596102674566,59.5084721707089,316.278465944123,0.744010994814552,150.618080830937,1.07294381884668,2458056.75008194,295.974049198552,1.13823746718059,False
17.2,0.9650614696,2.1579430484,37380.2484181457,0.3150745771,0,0.078411,3.476,0.688618313896767,2.01798430689592,6.23043550803544,259.851018362516,1047.0685222959,0.628363356011114,216.953477994951,3.40760525778072,2457974.21852787,9.03601795309604,0.343817039987631,False
20.1,0.2538370294,0.5675968529,20005.3270824412,0.4668169264,0,0.114573,4.235,0.422646928352713,1.58708926485749,17.1293163807023,257.590308679227,730.298582985017,0.916310862043904,253.327004031793,2.25786766767107,2457817.93860232,89.9934693796962,0.49294905999754,False
21.4,0.1394938229,0.3119176705,23223.6206010394,0.2383361238,1,0.0629519,5.971,0.158824466800803,1.00992726479418,19.8174774518378,271.735113085766,370.709377601954,0.849526105455647,293.846201389372,1.17032842413271,2457901.37249732,96.2638204513515,0.971111123027879,False
26.3,0.0146067964,0.0326617897,34275.5875332662,0.4799861759,3,0.0126631,7.721,0.403483279012806,0.738972766951156,9.71283397464045,10.42385125788,232.028363845172,0.440809611840537,14.4528847538857,1.03713592206177,2458044.54877785,291.656803655317,1.5515344505046,False
25.7,0.0192555078,0.0430566244,12078.088440659,0.273897388,4,0.00399468,5.562,0.144112197628382,1.12045711867506,1.630523002184,112.629509249918,433.202832047671,0.95898558095443,115.251542857141,1.28192865639568,2458023.01314125,341.29114066125,0.831019497952831,False
20.9,0.1756123185,0.3926810818,32280.9632498785,0.0470685738,7,0.00171125,4.129,0.43827778469198,1.62790115270989,21.9720472016941,86.9857171191425,758.648271920068,0.914428241802677,321.061220764448,2.3413740636171,2457820.99402083,85.1806494424517,0.474528201440271,True
24,0.0421264611,0.0941976306,17654.79673814,0.0933873288,7,0.0592928,3.346,0.55244399890684,2.32871864345722,4.90150149564128,263.603555525548,1297.99780195573,1.0422320037368,171.749581931435,3.61520528317764,2457409.72777627,163.850817174908,0.277350238542452,False
18.2,0.6089126221,1.3615700154,35594.5942956416,0.4586577145,0,0.0578928,6.455,0.664511876641718,0.890795512013116,7.22032714435388,61.9685833651057,307.089846504156,0.29885131462126,193.547364228403,1.48273970940497,2455249.13594596,341.670053206644,1.17229535296644,False
20.4,0.2210828104,0.4943561926,17158.7270053495,0.1852682793,1,0.0847619,6.148,0.17411892112728,0.980668363459756,10.053773306079,247.077725455937,354.716731910102,0.809915446030488,211.454099731414,1.15142128088903,2458022.60719412,337.563534030609,1.0148943300798,False
20,0.2658,0.5943468684,57542.4254579573,0.2064717401,0,0.0949834,2.969,0.619853241144916,2.49877934159109,35.3984616968129,266.491066107156,1442.74735595585,0.949902867799896,131.173802202304,4.0476558153823,2457675.47718934,81.1009712498241,0.249523936754328,False
23.2,0.0608912622,0.1361570015,32906.6754972975,0.2118455255,1,0.132872,5.139,0.08716291602546,1.21555280293397,26.9928412626909,89.3785417867607,489.507297426184,1.10960167604732,21.2805318338086,1.32150392982062,2457771.97215562,168.067002083897,0.735433367169131,False
24.2,0.0384197891,0.0859092601,43758.8328693133,0.2630148587,7,0.0220494,8.261,0.535942671975728,0.678176573133207,15.0199936972237,118.21570794,203.991749243783,0.314712808456854,167.749173843073,1.04164033780956,2458025.05039415,316.674022721824,1.76477725856342,False
21.5,0.1332155667,0.2978790628,38731.6312798091,0.3528111511,4,0.168508,3.566,0.52233564126375,2.05859302495341,14.5785034054912,136.216957684142,1078.83287537794,0.983316517163289,258.268486713059,3.13386953274353,2458025.98982166,351.494200811209,0.33369394668649,False
24.7,0.0305179233,0.0682401509,31552.2085448972,0.1883201703,8,0.0118074,6.928,0.299661543322811,0.844561310840695,3.33821350097819,281.537781867467,283.494867581851,0.591478765003436,31.0384107620124,1.09764385667795,2457293.40062118,130.922216300323,1.26986425916886,False
20.8,0.1838886721,0.411187571,28337.2727782268,0.3464168046,0,0.0352052,6.873,0.566597346716099,0.834975579725165,13.7775128586212,3.89773730261314,278.68210857975,0.36188063168015,310.105145715661,1.30807052777018,2458090.66805951,243.521401541176,1.29179444577433,True
24.1,0.040230458,0.0899580388,24768.5431251319,0.3025228413,0,0.012946,6.101,0.012961255578834,0.992546269296141,10.7476009175678,106.371723783637,361.180727837149,0.979681623425975,101.638826067047,1.00541091516631,2458172.58048222,188.482062238139,0.996730922371691,False
22.4,0.0880146521,0.1968067451,32272.2126356526,0.2733576202,1,0.0474905,5.967,0.49782064891119,0.986774214822776,23.2694774172693,284.777137592523,358.034696712731,0.495537634870871,307.790346678586,1.47801079477468,2458145.43494523,214.269486271894,1.00548914198907,False
23.2,0.0608912622,0.1361570015,42303.8035975088,0.2180312701,7,0.0945389,7.606,0.487219687553688,0.747031829568592,14.6116252997733,267.963822187667,235.834363656531,0.383063214973523,355.248868514014,1.11100044416366,2457970.16619612,46.304402916878,1.52649509773861,False
23.3,0.058150704,0.130028927,47599.31182892,0.309193249,7,0.0498147,6.911,0.386102487570489,0.840796241489249,13.1972059508016,103.088377661496,281.601244216378,0.516162721110332,149.542797086349,1.16542976186817,2458003.42740658,356.257593347679,1.2784034424343,False
20,0.2658,0.5943468684,33490.2296342186,0.2087902041,1,0.035022,4.312,0.465548280872075,1.54496860017505,11.909113937221,349.773050552392,701.41962494321,0.825711124362222,53.1644835785394,2.26422607598789,2458305.73519724,203.339611411384,0.513244835470845,True
22.7,0.0766575574,0.1714115092,17580.9257541465,0.0183937601,2,0.00385218,6.481,0.162196078949953,0.917141354366244,13.0602411095975,295.040637040068,320.813652320695,0.76838462284519,305.903334154267,1.0658980858873,2458153.67695533,188.112976113488,1.12214675839335,False
25.5,0.0211132445,0.0472106499,11128.3602122145,0.4748612047,6,0.0438304,4.389,0.330790289267895,1.54879080265695,0.493180339435164,323.258856683861,704.024168464275,1.0364658450306,72.1945177973656,2.0611157602833,2458260.89766131,226.846676190631,0.511346081747857,False
20.9,0.1756123185,0.3926810818,37536.9351995108,0.3926590526,6,0.256523,4.189,0.363159965662693,1.62475069362354,18.681001228304,143.416351491706,756.447032380252,1.03470628751678,273.887222652593,2.2147950997303,2457834.06982938,79.2056269080239,0.475909065129407,False
20,0.2658,0.5943468684,53440.0044265867,0.3807222281,1,0.257202,4.132,0.249617725774767,1.55454762249534,42.1191355096956,295.500073648125,707.953076229974,1.16650498035948,132.473130660825,1.94259026463119,2458350.91133031,181.812937685034,0.508508278425866,False
26.1,0.0160160338,0.0358129403,21937.7946171882,0.1435698327,7,0.0488941,5.977,0.123670577067078,1.01659763377208,11.8143572586851,285.651753128511,374.388127999513,0.890874417758462,289.901797755043,1.1423208497857,2457921.09101264,76.3572167819929,0.961568952315893,False
20.2,0.2424124811,0.5420507863,41134.4995096981,0.4275701895,1,0.195581,4.535,0.22824660206486,1.44017557880782,25.8643747046507,121.097423416232,631.279360293966,1.11146039656814,310.170880896436,1.76889076104749,2457979.01116967,12.254446136144,0.570270505648023,False
25.4,0.022108281,0.0494356193,44558.3435718344,0.216198929,7,0.0741559,6.389,0.36117395350698,0.9186400024882,22.4323153556112,291.25490489477,321.600308262548,0.586851160939875,317.003963017488,1.25042884403653,2458134.33624449,210.183452009238,1.11940191209675,False
27.3,0.0092162655,0.0206081961,15522.0701063227,0.0061522063,7,0.000837519,4.439,0.377493594737438,1.51219216350951,0.984106174660966,303.302211727647,679.217554129439,0.941349307772522,145.025500289576,2.0830350192465,2458223.1707998,241.97965815047,0.530021637119518,False
21.3,0.1460679643,0.3266178974,18640.1483300663,0.2689586162,0,0.0105299,6.35,0.321244434284781,0.937650775241136,5.43174376059789,178.166610910319,331.634804261752,0.636435682392111,125.616928456188,1.23886586809016,2458007.76927714,352.10897126728,1.08553142002508,True
23.9,0.04411182,0.0986370281,60867.4737094941,0.4633332291,6,0.0129264,6.487,0.438700044919567,0.904401535092556,11.7428100124552,33.816414530866,314.152386406284,0.507640541022126,228.790937295356,1.30116252916299,2458049.73240081,303.582589022499,1.14594068222172,False
21.4,0.1394938229,0.3119176705,15263.8613537642,0.2705386233,5,0.270112,2.943,0.584224206797798,3.00335688638535,10.9859752335331,290.855507578402,1901.11697667186,1.24872309170617,194.969300142375,4.75799068106454,2458658.81673592,235.339588336393,0.189362361399888,False
25,0.02658,0.0594346868,48518.907094814,0.4479548475,7,0.0166649,3.98,0.459249718881172,1.76689597296107,1.22701495475308,90.8441941490771,857.856997713039,0.955449494086421,96.2482811414921,2.57834245183571,2458326.00905442,223.400007341062,0.41965036242605,False
22.2,0.096506147,0.2157943048,54171.5304903679,0.3285390227,7,0.0181889,4.507,0.488489746648764,1.43796444383244,14.5500643526666,309.612551890475,629.826091690891,0.735533556974802,76.0462830764952,2.14039533069008,2457952.99966477,27.1505434720959,0.571586354946824,False
26.8,0.0116025908,0.0259441818,21571.0278205928,0.0198137359,8,0.0186686,3.452,0.553068482979383,2.18320685115866,8.00309801479518,135.5106822568,1178.25897127413,0.975743949958146,26.6843321748007,3.39066975235918,2454888.64801665,352.92745805606,0.305535547597578,False
